cycle_life,DeltaQ_logVar,DeltaQ_logMin,DeltaQ_logMean,DeltaQ_logSkew,DeltaQ_logKurt,QD_Max-2,QD_2,slope_capacity_fade_2-100,intercept_capacity_fade_2-100,slope_capacity_fade_91-100,intercept_capacity_91-100,init_avg_charge_time,T_integral,min_IR,IR_100-2
816.0,-4.082395274361813,-1.5575926584247959,-1.5575926584247959,-0.4661364633803171,0.06313791558063984,0.004086699999999999,1.065558,-1.218519356834331e-05,1.0693350771952175,-4.978545454542395e-05,1.072257730909088,10.042319666666685,3343.4965540517733,0.01506449,-0.00014514099999999967
858.0,-3.994760993047333,-1.5351829231725644,-1.5351829231725644,-0.6049354877391588,0.11614364401811302,0.005038600000000004,1.0727056,4.6361076066727265e-06,1.0767793645726655,-1.6985454545426964e-05,1.0781103509090881,10.041712000000018,3245.8585657809836,0.015496999,-7.740999999999998e-05
876.0,-3.973760969251602,-1.5238334601227381,-1.5238334601227381,-0.6812371139033868,0.11633366775426399,0.002858699999999992,1.0684187,-1.1564622139773902e-05,1.0711365179513503,-7.97333333333144e-05,1.077064293333331,10.041533666666655,3284.01636969129,0.01525728,-9.027200000000062e-05
1638.0,-4.650225746576248,-1.8566057642422575,-1.8566057642422575,-0.7825434138370404,0.007616281153287611,0.0033308999999999145,1.061009,-9.691301175020288e-06,1.0640031119154814,-8.315333333330751e-05,1.0705421733333307,11.04336633333335,3424.1503806851088,0.015253145,-0.00012093599999999857
1315.0,-4.409802759091854,-1.7335743544526396,-1.7335743544526396,-1.0768303909192052,0.004053433841634634,0.002599599999999924,1.0664514,-5.833125541138561e-06,1.0673452964733046,-1.998424242422253e-05,1.068533195151513,10.041974333333346,3437.3370693576035,0.01535425,-0.00016227499999999992
1146.0,-4.222153803948809,-1.6241783771568925,-1.6241783771568925,-0.5273063244889475,0.0257534880379366,0.0021301000000000236,1.0680237,-2.92749412492379e-05,1.0703619310946197,-7.005818181816141e-05,1.0740334163636343,10.043129666666696,3458.4964145436256,0.014978203,-3.7439999999999696e-05
1155.0,-4.121632102510242,-1.5897357763994653,-1.5897357763994653,-0.8997202282080212,0.0291911637340744,0.0019749000000000017,1.0719248,-2.9691358070515127e-05,1.0742350855242222,-7.901090909085997e-05,1.0787102018181771,10.043436999999928,3439.6965670884265,0.015178323,-4.249000000000093e-05
813.0,-4.081794363054229,-1.5642908368688426,-1.5642908368688426,-0.4210481553381168,0.05844849822602528,0.0030607000000000273,1.0650502,-7.154074211512408e-06,1.067814755764585,-4.0721212121184054e-05,1.0705527757575728,10.04332966666664,3244.1914696448325,0.015206913,-7.635700000000085e-05
772.0,-3.6583006803113927,-1.357170781958358,-1.357170781958358,-0.4425540729134657,0.046282888238696494,0.0008403999999999634,1.0678563,-0.00015949170191713677,1.0701122666967635,-0.0001924945454545047,1.073130889090905,10.067868000000017,3420.203852998693,0.01394002,0.00023393700000000003
1002.0,-4.021409415047435,-1.5467757126284263,-1.5467757126284263,-2.2390539894086126,0.11488052577757403,0.002844599999999975,1.0562643,-1.5988764378486135e-05,1.0589703502156254,-5.2859393939361895e-05,1.062242032121209,10.043384333333282,3391.8835735341518,0.015614755,-0.00012298300000000012
825.0,-4.106122614708105,-1.5949441432243996,-1.5949441432243996,-0.43597360707066285,0.08380574137712483,0.004855700000000018,1.0462732,9.650588744582919e-06,1.049949028054834,-5.473030303028074e-05,1.0555170539393914,10.042240333333272,3399.2689591523217,0.01550305,-0.0001505590000000015
989.0,-4.116372572724828,-1.5718577141236996,-1.5718577141236996,-0.3896389081297076,0.04001835568603817,0.004340299999999964,1.0611302,6.9508435374051285e-06,1.064468012030097,-5.590848484846068e-05,1.0698965703030279,10.041598333333386,3486.933010230501,0.015591009,-4.924599999999932e-05
1028.0,-4.185301556933799,-1.6098252295003221,-1.6098252295003221,-0.41740956699488324,0.026776277817457454,0.0037909000000000415,1.0720186,-4.288423005636109e-07,1.0751341679270254,-4.3655151515114916e-05,1.0787545169696933,10.041816666666708,3503.298497939891,0.015538619,-4.2369000000000434e-05
850.0,-4.092973402022845,-1.5644581216429707,-1.5644581216429707,-0.37523488967566004,0.041002716274600975,0.004035500000000081,1.0604171,-4.035370439097176e-06,1.0639148665186564,-4.6492727272715813e-05,1.0673721254545443,10.045022333333327,3460.1544396636536,0.014868693,-9.954799999999965e-05
541.0,-3.4085400882172157,-1.2333777840015114,-1.2333777840015114,-0.7328123027988961,0.06458902134440632,0.0008316999999999908,1.0518668,-0.00019802208534323824,1.054621146554525,-0.0002672533333333313,1.0606691533333328,10.05914166666674,3498.22937662331,0.013169404,0.00043592300000000125
858.0,-4.030502131265407,-1.5433023160699046,-1.5433023160699046,-0.4658945555310774,0.07237386722116035,0.0048319999999999474,1.0663688,4.0776202844645536e-06,1.0702923110624614,-5.961212121212176e-05,1.0755420975757577,10.041687666666647,3063.6221458548725,0.014745088,-0.00016551100000000013
935.0,-4.124198806919921,-1.5852740813792923,-1.5852740813792923,-0.4107120602044382,0.05197937014678587,0.0036004999999998955,1.0687393,-3.4165367965449318e-06,1.0718801746897546,-3.1009090909032954e-05,1.0740635981818123,10.043678666666674,3159.9944647515595,0.015509814,-0.00011412599999999912
731.0,-3.790736268871616,-1.4412632728866341,-1.4412632728866341,-0.8808144076366786,0.1095700546256899,0.0034605000000000885,1.0681812,-8.99956215213776e-06,1.0712586655485463,-3.540727272727746e-05,1.073281414545455,10.046477666666663,3332.005751584402,0.015812302,-2.983200000000047e-05
1284.0,-4.351918938332373,-1.6914173687806977,-1.6914173687806977,-0.3691545709873819,-0.008471745665265852,0.00264439999999988,1.060272,-1.2591045145334184e-05,1.0628013382519066,-5.687757575752543e-05,1.0666273884848434,10.043301333333366,3244.5848829151887,0.015279103,-0.00015399299999999984
1158.0,-4.280791634975684,-1.6587166150410833,-1.6587166150410833,-0.592824624518288,0.06538360744030901,0.0027430999999999983,1.061535,-2.1157972789124452e-05,1.064325069743558,-7.765757575752743e-05,1.0693081484848437,10.044184666666649,3506.3692166666133,0.015220164,-0.00010690799999999931
1093.0,-4.203041630066512,-1.6313550838724609,-1.6313550838724609,-0.4351732642709454,0.05939106779016655,0.002049399999999979,1.0633804,-1.9530938775517332e-05,1.0654954172714903,-4.9812727272712685e-05,1.068198545454544,10.043148666666676,3482.287987774783,0.015308049,-7.601500000000046e-05
923.0,-4.218458123657789,-1.6288062665078322,-1.6288062665078322,-0.5118607955182731,0.04562077118830185,0.003076099999999915,1.0575287,-2.1971919604218675e-05,1.0604838153745622,-5.938606060602122e-05,1.063666738787875,10.043801000000046,3516.1379208948492,0.015083324,-8.82880000000006e-05
1935.0,-4.324636601670177,-1.6923728900094215,-1.6923728900094215,-0.8357069016136739,0.08137748466173521,0.0025093000000000476,1.0701473,-8.787589363024481e-06,1.0724309185726653,-6.188181818179785e-05,1.0772456436363618,10.044471,3405.1240775127585,0.015742945,-0.00011589700000000022
1156.0,-4.419382645367089,-1.747371173122238,-1.747371173122238,-0.45511687672021917,0.013510141570549356,0.004107000000000083,1.0474036,-6.5832380952501175e-06,1.0509187956479076,-2.411030303022217e-05,1.0520108139393858,10.043833000000012,3320.9321093428057,0.015480768,-0.00015527400000000038
796.0,-4.291538047577718,-1.6556838084692074,-1.6556838084692074,-0.42828483183185784,0.014464866042400928,0.004510000000000014,1.0593235,-7.692147186155425e-06,1.0633916873852818,-4.8289696969668554e-05,1.0666356460606032,10.043562999999995,3337.3193128429793,0.015254971,-0.00023430500000000062
786.0,-4.17908682887533,-1.6062664090497876,-1.6062664090497876,-0.4732467392584748,0.007246201582236688,0.004361900000000141,1.0505219,9.732244897951659e-06,1.0538777989445476,-5.06472727272378e-05,1.0591494945454512,10.042974333333357,3296.765921416493,0.017006677,-0.00017313199999999945
940.0,-4.099216154656387,-1.5846372851665051,-1.5846372851665051,-0.6228571780594926,0.06170177249233907,0.004184900000000047,1.06972,4.689736549155671e-06,1.0730782133349825,-1.792666666662806e-05,1.0746688466666627,10.043435666666628,3268.4943879701214,0.01551657,-0.00010574500000000084
1801.0,-4.489011839833937,-1.7768201232210676,-1.7768201232210676,-0.41343607163941154,0.061806152261486,0.0025961999999999374,1.0695485,-1.2584539271399472e-07,1.0714722756907855,-7.187878787842574e-06,1.0717359024242388,11.037649999999994,3207.2002291229614,0.015557319,-7.953999999999947e-05
